"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Uttar Pradesh","Muradabad","Muradabad","Bengal Gram(Gram)(Whole)","Average (Whole)","19/04/2021","5600","5700","5660"
"Uttar Pradesh","Muradabad","Muradabad","Bottle gourd","Bottle Gourd","19/04/2021","900","1000","950"
"Uttar Pradesh","Muradabad","Muradabad","Brinjal","Round/Long","19/04/2021","930","1030","980"
"Uttar Pradesh","Muradabad","Muradabad","Cabbage","Cabbage","19/04/2021","500","600","540"
"Uttar Pradesh","Muradabad","Muradabad","Carrot","Carrot","19/04/2021","1200","1300","1240"
"Uttar Pradesh","Muradabad","Muradabad","Cauliflower","Cauliflower","19/04/2021","600","700","660"
"Uttar Pradesh","Muradabad","Muradabad","Cucumbar(Kheera)","Cucumbar","19/04/2021","900","1000","950"
"Uttar Pradesh","Muradabad","Muradabad","Grapes","Green","19/04/2021","3780","3880","3830"
"Uttar Pradesh","Muradabad","Muradabad","Green Chilli","Green Chilly","19/04/2021","2100","2200","2150"
"Uttar Pradesh","Muradabad","Muradabad","Gur(Jaggery)","Pathari","19/04/2021","2880","2980","2930"
"Uttar Pradesh","Muradabad","Muradabad","Mousambi(Sweet Lime)","Mousambi","19/04/2021","2675","2775","2725"
"Uttar Pradesh","Muradabad","Muradabad","Mustard","Sarson(Black)","19/04/2021","5200","5300","5250"
"Uttar Pradesh","Muradabad","Muradabad","Onion","Nasik","19/04/2021","1430","1530","1480"
"Uttar Pradesh","Muradabad","Muradabad","Papaya","Papaya","19/04/2021","1660","1760","1710"
"Uttar Pradesh","Muradabad","Muradabad","Pomegranate","Pomogranate","19/04/2021","5200","5300","5240"
"Uttar Pradesh","Muradabad","Muradabad","Potato","Desi","19/04/2021","700","800","740"
"Uttar Pradesh","Muradabad","Muradabad","Rice","Common","19/04/2021","2400","2440","2420"
"Uttar Pradesh","Muradabad","Muradabad","Tomato","Deshi","19/04/2021","800","900","840"
"Uttar Pradesh","Muradabad","Muradabad","Wheat","Hybrid","19/04/2021","1950","1980","1975"
"Uttar Pradesh","Muradabad","Sambhal","Apple","Delicious","19/04/2021","8500","9250","9000"
"Uttar Pradesh","Muradabad","Sambhal","Bottle gourd","Bottle Gourd","19/04/2021","500","700","600"
"Uttar Pradesh","Muradabad","Sambhal","Brinjal","Round/Long","19/04/2021","500","710","550"
"Uttar Pradesh","Muradabad","Sambhal","Cauliflower","Cauliflower","19/04/2021","500","680","650"
"Uttar Pradesh","Muradabad","Sambhal","Onion","Red","19/04/2021","750","1000","800"
"Uttar Pradesh","Muradabad","Sambhal","Potato","Desi","19/04/2021","350","500","400"
"Uttar Pradesh","Muradabad","Sambhal","Tomato","Deshi","19/04/2021","750","1000","900"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Apple","Delicious","19/04/2021","3900","4000","3950"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Bhindi(Ladies Finger)","Bhindi","19/04/2021","800","850","825"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Brinjal","Round/Long","19/04/2021","550","600","575"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Cabbage","Cabbage","19/04/2021","400","500","450"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Cucumbar(Kheera)","Cucumbar","19/04/2021","700","800","750"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Field Pea","Field Pea","19/04/2021","1700","1800","1750"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Ginger(Green)","Green Ginger","19/04/2021","2400","2500","2450"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Grapes","Green","19/04/2021","3400","3500","3450"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Green Chilli","Green Chilly","19/04/2021","2700","2800","2750"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Kinnow","Kinnow","19/04/2021","700","800","750"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Lemon","Lemon","19/04/2021","3700","3800","3750"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Onion","Red","19/04/2021","1100","1200","1150"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Potato","Local","19/04/2021","550","600","575"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Raddish","Raddish","19/04/2021","350","400","375"
"Uttar Pradesh","Muzaffarnagar","Kadhle","Tomato","Hybrid","19/04/2021","800","900","850"
"Uttar Pradesh","Muzaffarnagar","Kairana","Apple","Delicious","19/04/2021","3800","3900","3850"
"Uttar Pradesh","Muzaffarnagar","Kairana","Bhindi(Ladies Finger)","Bhindi","19/04/2021","800","900","850"
"Uttar Pradesh","Muzaffarnagar","Kairana","Bottle gourd","Bottle Gourd","19/04/2021","700","750","725"
"Uttar Pradesh","Muzaffarnagar","Kairana","Brinjal","Round/Long","19/04/2021","550","600","575"
"Uttar Pradesh","Muzaffarnagar","Kairana","Cabbage","Cabbage","19/04/2021","450","500","475"
"Uttar Pradesh","Muzaffarnagar","Kairana","Cucumbar(Kheera)","Cucumbar","19/04/2021","700","800","750"
"Uttar Pradesh","Muzaffarnagar","Kairana","Field Pea","Field Pea","19/04/2021","170","180","175"
"Uttar Pradesh","Muzaffarnagar","Kairana","Ginger(Green)","Green Ginger","19/04/2021","2500","2600","2550"
"Uttar Pradesh","Muzaffarnagar","Kairana","Grapes","Green","19/04/2021","3400","3500","3450"
"Uttar Pradesh","Muzaffarnagar","Kairana","Green Chilli","Green Chilly","19/04/2021","2700","2800","2750"
"Uttar Pradesh","Muzaffarnagar","Kairana","Lemon","Lemon","19/04/2021","3700","3800","3750"
"Uttar Pradesh","Muzaffarnagar","Kairana","Onion","Red","19/04/2021","1100","1200","1150"
"Uttar Pradesh","Muzaffarnagar","Kairana","Potato","Desi","19/04/2021","600","650","625"
"Uttar Pradesh","Muzaffarnagar","Kairana","Raddish","Raddish","19/04/2021","350","400","375"
"Uttar Pradesh","Muzaffarnagar","Kairana","Tomato","Hybrid","19/04/2021","800","900","850"
"Uttar Pradesh","Muzaffarnagar","Shamli","Apple","Delicious","19/04/2021","8275","8460","8350"
"Uttar Pradesh","Muzaffarnagar","Shamli","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","19/04/2021","8630","8760","8675"
"Uttar Pradesh","Muzaffarnagar","Shamli","Banana - Green","Banana - Green","19/04/2021","1610","1760","1690"
"Uttar Pradesh","Muzaffarnagar","Shamli","Barley (Jau)","Dara","19/04/2021","1612","1750","1675"
"Uttar Pradesh","Muzaffarnagar","Shamli","Bengal Gram Dal (Chana Dal)","Bengal Gram Dal","19/04/2021","6300","6450","6360"
"Uttar Pradesh","Muzaffarnagar","Shamli","Bengal Gram(Gram)(Whole)","Average (Whole)","19/04/2021","5875","6060","5950"
"Uttar Pradesh","Muzaffarnagar","Shamli","Black Gram Dal (Urd Dal)","Black Gram Dal","19/04/2021","8930","9060","8985"
"Uttar Pradesh","Muzaffarnagar","Shamli","Bottle gourd","Bottle Gourd","19/04/2021","650","750","690"
"Uttar Pradesh","Muzaffarnagar","Shamli","Brinjal","Round/Long","19/04/2021","710","800","760"
"Uttar Pradesh","Muzaffarnagar","Shamli","Cabbage","Cabbage","19/04/2021","580","670","630"
"Uttar Pradesh","Muzaffarnagar","Shamli","Cauliflower","Cauliflower","19/04/2021","685","800","740"
"Uttar Pradesh","Muzaffarnagar","Shamli","Cucumbar(Kheera)","Cucumbar","19/04/2021","935","1080","985"
"Uttar Pradesh","Muzaffarnagar","Shamli","Garlic","Garlic","19/04/2021","5600","5700","5690"
"Uttar Pradesh","Muzaffarnagar","Shamli","Ginger(Green)","Green Ginger","19/04/2021","2515","2650","2565"
"Uttar Pradesh","Muzaffarnagar","Shamli","Grapes","Green","19/04/2021","5440","5600","5500"
"Uttar Pradesh","Muzaffarnagar","Shamli","Green Chilli","Green Chilly","19/04/2021","2000","2200","2100"
"Uttar Pradesh","Muzaffarnagar","Shamli","Green Gram Dal (Moong Dal)","Green Gram Dal","19/04/2021","8640","8780","8695"
"Uttar Pradesh","Muzaffarnagar","Shamli","Gur(Jaggery)","Yellow","19/04/2021","2740","2950","2860"
"Uttar Pradesh","Muzaffarnagar","Shamli","Lemon","Lemon","19/04/2021","5960","6145","6050"
"Uttar Pradesh","Muzaffarnagar","Shamli","Lentil (Masur)(Whole)","Masoor Gola","19/04/2021","6400","6500","6450"
"Uttar Pradesh","Muzaffarnagar","Shamli","Masur Dal","Masur Dal","19/04/2021","8112","8250","8160"
"Uttar Pradesh","Muzaffarnagar","Shamli","Mousambi(Sweet Lime)","Mousambi","19/04/2021","3800","3960","3875"
"Uttar Pradesh","Muzaffarnagar","Shamli","Mustard","Lohi Black","19/04/2021","5275","5700","5540"
"Uttar Pradesh","Muzaffarnagar","Shamli","Mustard Oil","Mustard Oil","19/04/2021","12775","13100","12930"
"Uttar Pradesh","Muzaffarnagar","Shamli","Onion","Red","19/04/2021","1210","1400","1290"
"Uttar Pradesh","Muzaffarnagar","Shamli","Papaya","Papaya","19/04/2021","1845","1950","1890"
"Uttar Pradesh","Muzaffarnagar","Shamli","Pomegranate","Pomogranate","19/04/2021","8100","8200","8140"
"Uttar Pradesh","Muzaffarnagar","Shamli","Potato","Desi","19/04/2021","775","940","860"
"Uttar Pradesh","Muzaffarnagar","Shamli","Pumpkin","Pumpkin","19/04/2021","935","1035","980"
"Uttar Pradesh","Muzaffarnagar","Shamli","Raddish","Raddish","19/04/2021","512","600","565"
"Uttar Pradesh","Muzaffarnagar","Shamli","Rice","III","19/04/2021","2860","3000","2935"
"Uttar Pradesh","Muzaffarnagar","Shamli","Tomato","Hybrid","19/04/2021","710","800","760"
"Uttar Pradesh","Muzaffarnagar","Shamli","Wheat","Dara","19/04/2021","1865","1975","1975"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Banana - Green","Banana - Green","19/04/2021","700","750","725"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Bhindi(Ladies Finger)","Bhindi","19/04/2021","1250","1300","1275"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Cucumbar(Kheera)","Cucumbar","19/04/2021","650","700","675"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Garlic","Garlic","19/04/2021","3500","3575","3540"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Ginger(Green)","Green Ginger","19/04/2021","1850","1900","1875"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Green Chilli","Green Chilly","19/04/2021","2230","2275","2250"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Onion","Red","19/04/2021","1250","1300","1275"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Potato","Potato","19/04/2021","1200","1250","1225"
"Uttar Pradesh","Padrauna(Kusinagar)","Tamkuhi Road","Tomato","Tomato","19/04/2021","600","635","615"
"Uttar Pradesh","Pillibhit","Pilibhit","Apple","Delicious","19/04/2021","7050","7150","7100"
"Uttar Pradesh","Pillibhit","Pilibhit","Banana","Banana - Ripe","19/04/2021","2370","2460","2420"
"Uttar Pradesh","Pillibhit","Pilibhit","Bengal Gram(Gram)(Whole)","Desi (Whole)","19/04/2021","5650","5710","5680"
"Uttar Pradesh","Pillibhit","Pilibhit","Bottle gourd","Bottle Gourd","19/04/2021","920","1000","960"
"Uttar Pradesh","Pillibhit","Pilibhit","Brinjal","Brinjal","19/04/2021","890","960","920"
"Uttar Pradesh","Pillibhit","Pilibhit","Cabbage","Cabbage","19/04/2021","550","630","595"
"Uttar Pradesh","Pillibhit","Pilibhit","Cauliflower","Local","19/04/2021","600","680","640"
"Uttar Pradesh","Pillibhit","Pilibhit","Green Chilli","Green Chilly","19/04/2021","2350","2450","2400"
"Uttar Pradesh","Pillibhit","Pilibhit","Gur(Jaggery)","Yellow","19/04/2021","2850","2950","2900"
"Uttar Pradesh","Pillibhit","Pilibhit","Lemon","Lemon","19/04/2021","3950","4050","4000"
"Uttar Pradesh","Pillibhit","Pilibhit","Mousambi(Sweet Lime)","Mousambi","19/04/2021","2600","2700","2650"
"Uttar Pradesh","Pillibhit","Pilibhit","Mustard","Lohi Black","19/04/2021","5120","5195","5165"
"Uttar Pradesh","Pillibhit","Pilibhit","Mustard Oil","Mustard Oil","19/04/2021","10950","11050","11000"
"Uttar Pradesh","Pillibhit","Pilibhit","Onion","Red","19/04/2021","1500","1580","1540"
"Uttar Pradesh","Pillibhit","Pilibhit","Papaya","Papaya","19/04/2021","1600","1670","1630"
"Uttar Pradesh","Pillibhit","Pilibhit","Potato","Desi","19/04/2021","700","795","745"
"Uttar Pradesh","Pillibhit","Pilibhit","Pumpkin","Pumpkin","19/04/2021","1020","1100","1060"
"Uttar Pradesh","Pillibhit","Pilibhit","Raddish","Raddish","19/04/2021","700","780","740"
"Uttar Pradesh","Pillibhit","Pilibhit","Rice","Coarse","19/04/2021","2380","2460","2420"
"Uttar Pradesh","Pillibhit","Pilibhit","Tomato","Local","19/04/2021","750","840","795"
"Uttar Pradesh","Pillibhit","Pilibhit","Wheat","Dara","19/04/2021","1975","1975","1975"
"Uttar Pradesh","Raebarelli","Jayas","Paddy(Dhan)(Common)","Common","19/04/2021","1450","1500","1495"
"Uttar Pradesh","Raebarelli","Jayas","Wheat","Dara","19/04/2021","1720","1975","1975"
"Uttar Pradesh","Raebarelli","Lalganj","Bottle gourd","Bottle Gourd","19/04/2021","775","825","800"
"Uttar Pradesh","Raebarelli","Lalganj","Cucumbar(Kheera)","Cucumbar","19/04/2021","750","800","775"
"Uttar Pradesh","Raebarelli","Lalganj","Green Chilli","Green Chilly","19/04/2021","2500","2600","2550"
"Uttar Pradesh","Raebarelli","Lalganj","Jack Fruit","Jack Fruit","19/04/2021","1750","1850","1800"
"Uttar Pradesh","Raebarelli","Lalganj","Onion","Red","19/04/2021","825","900","850"
"Uttar Pradesh","Raebarelli","Lalganj","Paddy(Dhan)(Common)","Common","19/04/2021","1435","1460","1450"
"Uttar Pradesh","Raebarelli","Lalganj","Potato","Desi","19/04/2021","800","875","850"
"Uttar Pradesh","Raebarelli","Lalganj","Pumpkin","Pumpkin","19/04/2021","650","750","700"
"Uttar Pradesh","Raebarelli","Lalganj","Rice","III","19/04/2021","2250","2350","2300"
"Uttar Pradesh","Raebarelli","Lalganj","Tomato","Hybrid","19/04/2021","825","900","850"
"Uttar Pradesh","Raebarelli","Lalganj","Wheat","Dara","19/04/2021","1975","1975","1975"
"Uttar Pradesh","Raebarelli","Raibareilly","Apple","Kasmir/Shimla - II","19/04/2021","7500","7600","7550"
"Uttar Pradesh","Raebarelli","Raibareilly","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","19/04/2021","8550","8575","8560"
"Uttar Pradesh","Raebarelli","Raibareilly","Banana","Banana - Ripe","19/04/2021","2260","2280","2275"
"Uttar Pradesh","Raebarelli","Raibareilly","Barley (Jau)","Dara","19/04/2021","1540","1560","1550"
"Uttar Pradesh","Raebarelli","Raibareilly","Bengal Gram(Gram)(Whole)","Desi (Whole)","19/04/2021","5360","5400","5375"
"Uttar Pradesh","Raebarelli","Raibareilly","Bhindi(Ladies Finger)","Bhindi","19/04/2021","2050","2080","2060"
"Uttar Pradesh","Raebarelli","Raibareilly","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","19/04/2021","7000","7030","7020"
"Uttar Pradesh","Raebarelli","Raibareilly","Bottle gourd","Bottle Gourd","19/04/2021","775","810","800"
"Uttar Pradesh","Raebarelli","Raibareilly","Cucumbar(Kheera)","Cucumbar","19/04/2021","860","900","875"
"Uttar Pradesh","Raebarelli","Raibareilly","Garlic","Garlic","19/04/2021","5650","5700","5660"
"Uttar Pradesh","Raebarelli","Raibareilly","Ginger(Green)","Green Ginger","19/04/2021","2340","2360","2350"
"Uttar Pradesh","Raebarelli","Raibareilly","Grapes","Green","19/04/2021","3650","3700","3680"
"Uttar Pradesh","Raebarelli","Raibareilly","Green Chilli","Green Chilly","19/04/2021","2630","2660","2650"
"Uttar Pradesh","Raebarelli","Raibareilly","Lemon","Lemon","19/04/2021","4475","4550","4500"
"Uttar Pradesh","Raebarelli","Raibareilly","Mousambi(Sweet Lime)","Mousambi","19/04/2021","3475","3550","3500"
"Uttar Pradesh","Raebarelli","Raibareilly","Mustard","Sarson(Black)","19/04/2021","5000","5150","5100"
"Uttar Pradesh","Raebarelli","Raibareilly","Mustard Oil","Mustard Oil","19/04/2021","12800","12875","12850"
"Uttar Pradesh","Raebarelli","Raibareilly","Onion","Nasik","19/04/2021","1260","1300","1280"
"Uttar Pradesh","Raebarelli","Raibareilly","Paddy(Dhan)(Common)","Common","19/04/2021","1485","1500","1490"
"Uttar Pradesh","Raebarelli","Raibareilly","Papaya","Papaya","19/04/2021","2175","2225","2200"
"Uttar Pradesh","Raebarelli","Raibareilly","Pointed gourd (Parval)","Pointed gourd (Parval)","19/04/2021","2250","2280","2260"
"Uttar Pradesh","Raebarelli","Raibareilly","Pomegranate","Pomogranate","19/04/2021","6775","6850","6800"
"Uttar Pradesh","Raebarelli","Raibareilly","Potato","Desi","19/04/2021","860","900","870"
"Uttar Pradesh","Raebarelli","Raibareilly","Pumpkin","Pumpkin","19/04/2021","800","850","830"
"Uttar Pradesh","Raebarelli","Raibareilly","Rice","Common","19/04/2021","2360","2400","2380"
"Uttar Pradesh","Raebarelli","Raibareilly","Tomato","Hybrid","19/04/2021","850","875","860"
"Uttar Pradesh","Raebarelli","Raibareilly","Wheat","Dara","19/04/2021","1975","1975","1975"
"Uttar Pradesh","Raebarelli","Salon","Paddy(Dhan)(Common)","Common","19/04/2021","1700","1720","1710"
"Uttar Pradesh","Raebarelli","Salon","Potato","Desi","19/04/2021","1000","1100","1050"
"Uttar Pradesh","Raebarelli","Salon","Wheat","Dara","19/04/2021","1975","1975","1975"
"Uttar Pradesh","Saharanpur","Gangoh","Apple","Kasmir/Shimla - II","19/04/2021","5600","8000","6800"
"Uttar Pradesh","Saharanpur","Gangoh","Bitter gourd","Bitter Gourd","19/04/2021","800","1025","900"
"Uttar Pradesh","Saharanpur","Gangoh","Brinjal","Round/Long","19/04/2021","1050","1500","1260"
"Uttar Pradesh","Saharanpur","Gangoh","Carrot","Carrot","19/04/2021","750","1000","870"
"Uttar Pradesh","Saharanpur","Gangoh","Cauliflower","Local","19/04/2021","500","800","650"
"Uttar Pradesh","Saharanpur","Gangoh","Cucumbar(Kheera)","Cucumbar","19/04/2021","1000","1200","1125"
"Uttar Pradesh","Saharanpur","Gangoh","Green Chilli","Green Chilly","19/04/2021","2500","3000","2750"
"Uttar Pradesh","Saharanpur","Gangoh","Green Peas","Green Peas","19/04/2021","2000","2500","2250"
"Uttar Pradesh","Saharanpur","Gangoh","Lemon","Lemon","19/04/2021","3500","4000","3750"
"Uttar Pradesh","Saharanpur","Gangoh","Mustard","Sarson(Black)","19/04/2021","4800","5200","5000"
"Uttar Pradesh","Saharanpur","Gangoh","Onion","Red","19/04/2021","1000","1400","1250"
"Uttar Pradesh","Saharanpur","Gangoh","Papaya","Papaya","19/04/2021","1000","1250","1125"
"Uttar Pradesh","Saharanpur","Gangoh","Potato","Desi","19/04/2021","600","700","650"
"Uttar Pradesh","Saharanpur","Gangoh","Pumpkin","Pumpkin","19/04/2021","500","800","650"
"Uttar Pradesh","Saharanpur","Gangoh","Raddish","Raddish","19/04/2021","350","450","400"
"Uttar Pradesh","Saharanpur","Gangoh","Tomato","Deshi","19/04/2021","1000","1500","1250"
"Uttar Pradesh","Saharanpur","Gangoh","Wheat","Dara","19/04/2021","1920","1975","1945"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Banana - Green","Banana - Green","19/04/2021","900","990","945"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Bottle gourd","Bottle Gourd","19/04/2021","700","780","742"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Brinjal","Round/Long","19/04/2021","600","685","645"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Carrot","Carrot","19/04/2021","500","595","543"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Ginger(Green)","Green Ginger","19/04/2021","3200","3285","3241"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Green Chilli","Green Chilly","19/04/2021","2400","2475","2438"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Onion","Red","19/04/2021","2400","2485","2441"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Potato","Desi","19/04/2021","800","850","821"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Pumpkin","Pumpkin","19/04/2021","700","790","742"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Raddish","Raddish","19/04/2021","300","350","321"
"Uttar Pradesh","Saharanpur","Rampurmaniharan","Tomato","Deshi","19/04/2021","1600","1700","1651"
"Uttar Pradesh","Saharanpur","Saharanpur","Apple","Delicious","19/04/2021","8020","8370","8200"
"Uttar Pradesh","Saharanpur","Saharanpur","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","19/04/2021","8450","8825","8650"
"Uttar Pradesh","Saharanpur","Saharanpur","Banana - Green","Banana - Green","19/04/2021","1550","1800","1680"
"Uttar Pradesh","Saharanpur","Saharanpur","Barley (Jau)","Dara","19/04/2021","1640","1700","1670"
"Uttar Pradesh","Saharanpur","Saharanpur","Bengal Gram Dal (Chana Dal)","Bengal Gram Dal","19/04/2021","6200","6450","6325"
"Uttar Pradesh","Saharanpur","Saharanpur","Bengal Gram(Gram)(Whole)","Desi (Whole)","19/04/2021","5725","5980","5850"
"Uttar Pradesh","Saharanpur","Saharanpur","Bhindi(Ladies Finger)","Bhindi","19/04/2021","1870","2125","2000"
"Uttar Pradesh","Saharanpur","Saharanpur","Black Gram Dal (Urd Dal)","Black Gram Dal","19/04/2021","8800","9160","8985"
"Uttar Pradesh","Saharanpur","Saharanpur","Bottle gourd","Bottle Gourd","19/04/2021","635","770","700"
"Uttar Pradesh","Saharanpur","Saharanpur","Brinjal","Round/Long","19/04/2021","635","770","700"
"Uttar Pradesh","Saharanpur","Saharanpur","Cabbage","Cabbage","19/04/2021","570","700","630"
"Uttar Pradesh","Saharanpur","Saharanpur","Capsicum","Capsicum","19/04/2021","1800","2050","1920"
"Uttar Pradesh","Saharanpur","Saharanpur","Carrot","Carrot","19/04/2021","1110","1340","1225"
"Uttar Pradesh","Saharanpur","Saharanpur","Cauliflower","Cauliflower","19/04/2021","680","825","750"
"Uttar Pradesh","Saharanpur","Saharanpur","Cucumbar(Kheera)","Cucumbar","19/04/2021","920","1150","1030"
"Uttar Pradesh","Saharanpur","Saharanpur","Garlic","Garlic","19/04/2021","5400","5725","5550"
